Date,Shop,Product_Category,Qty,Amount,Sales Price,No.,Year,Month,Year-Month,DayOfWeek,Quarter
2024-12-11,913 -Kakamega WS,Pants & Bottoms,15.0,106034.48000000001,7931.034,5,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Shirts & Tops,6.0,52586.22,9482.761999999999,5,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Bulk Items,6.0,21120.690000000002,8491.380000000001,2,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Dresses & Skirts,1.0,6896.55,6896.55,1,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Kids Wear,3.0,20431.02,6810.34,3,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Mixed Clothing,1.0,10344.83,10344.83,1,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Outerwear,2.0,15862.07,7931.04,1,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Pants & Bottoms,6.0,46810.35,8254.31,4,2024,12,2024-12,Wednesday,4
2024-12-11,914-EMBU WS,Shirts & Tops,3.0,29310.35,9770.116666666667,3,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Bulk Items,7.0,33620.7,9712.646666666667,3,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Footwear,5.0,28448.28,5818.967500000001,4,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Kids Wear,8.0,88793.11,9827.588,5,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Mixed Clothing,1.0,5603.45,5603.45,1,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Outerwear,4.0,31724.12,7931.03,4,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Pants & Bottoms,6.0,49137.93,8189.655,6,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Shirts & Tops,3.0,30172.42,10057.473333333333,3,2024,12,2024-12,Wednesday,4
2024-12-11,915-NANYUKI WS,Sports Wear,2.0,18965.52,9482.76,2,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Bags & Accessories,10.0,97844.83,13965.518,5,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Bath & Linens,5.0,66810.34,13362.07,1,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Bulk Items,56.0,311465.51,10149.428666666667,15,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Dresses & Skirts,8.0,53879.31,6465.516666666666,3,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Footwear,20.0,92672.41,4525.860000000001,2,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Home Textiles,3.0,53017.25,17241.385000000002,2,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Kids Wear,72.0,691810.34,11077.585000000001,10,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Miscellaneous,2.0,32758.62,16379.31,2,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Mixed Clothing,5.0,94827.59,18965.52,1,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Outerwear,30.0,211206.89,7155.174000000001,5,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Pants & Bottoms,98.0,800948.26,9013.915087719299,57,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Shirts & Tops,104.0,795689.67,8495.299696969698,33,2024,12,2024-12,Wednesday,4
2024-12-11,99 Warehouse,Sports Wear,9.0,77586.21,8620.69,9,2024,12,2024-12,Wednesday,4
2024-12-12,901 - Gikomba,Kids Wear,1.0,16379.31,16379.31,1,2024,12,2024-12,Thursday,4
2024-12-12,901 - Gikomba,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Thursday,4
2024-12-12,901 - Gikomba,Outerwear,1.0,7758.62,7758.62,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Home Textiles,1.0,8189.66,8189.66,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Kids Wear,3.0,28448.28,9482.76,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Mixed Clothing,1.0,9482.76,9482.76,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Outerwear,1.0,7758.62,7758.62,1,2024,12,2024-12,Thursday,4
2024-12-12,904 - Kericho,Shirts & Tops,1.0,5172.41,5172.41,1,2024,12,2024-12,Thursday,4
2024-12-12,904.5 Meru WS,Bags & Accessories,2.0,12931.04,6465.52,2,2024,12,2024-12,Thursday,4
2024-12-12,904.5 Meru WS,Kids Wear,1.0,16810.34,16810.34,1,2024,12,2024-12,Thursday,4
2024-12-12,904.5 Meru WS,Miscellaneous,2.0,12068.96,6034.48,2,2024,12,2024-12,Thursday,4
2024-12-12,904.5 Meru WS,Pants & Bottoms,1.0,6896.55,6896.55,1,2024,12,2024-12,Thursday,4
2024-12-12,905 - Eldoret,Kids Wear,4.0,39655.17,9913.79,2,2024,12,2024-12,Thursday,4
2024-12-12,905 - Eldoret,Mixed Clothing,1.0,7758.62,7758.62,1,2024,12,2024-12,Thursday,4
2024-12-12,905 - Eldoret,Outerwear,2.0,16379.32,8189.66,2,2024,12,2024-12,Thursday,4
2024-12-12,905 - Eldoret,Shirts & Tops,2.0,13793.099999999999,6896.549999999999,2,2024,12,2024-12,Thursday,4
2024-12-12,906 - Kisii,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Thursday,4
2024-12-12,906 - Kisii,Kids Wear,1.0,16810.34,16810.34,1,2024,12,2024-12,Thursday,4
2024-12-12,906 - Kisii,Pants & Bottoms,1.0,12931.03,12931.03,1,2024,12,2024-12,Thursday,4
2024-12-12,906 - Kisii,Shirts & Tops,3.0,21982.760000000002,7327.586666666667,3,2024,12,2024-12,Thursday,4
2024-12-12,907-Kisumu WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Thursday,4
2024-12-12,907-Kisumu WS,Home Textiles,1.0,7758.62,7758.62,1,2024,12,2024-12,Thursday,4
2024-12-12,907-Kisumu WS,Kids Wear,2.0,12068.97,6034.49,1,2024,12,2024-12,Thursday,4
2024-12-12,907-Kisumu WS,Miscellaneous,1.0,5603.45,5603.45,1,2024,12,2024-12,Thursday,4
2024-12-12,907-Kisumu WS,Pants & Bottoms,1.0,12500.0,12500.0,1,2024,12,2024-12,Thursday,4
2024-12-12,910 - Kitale,Bags & Accessories,1.0,6465.52,6465.52,1,2024,12,2024-12,Thursday,4
2024-12-12,910 - Kitale,Kids Wear,2.0,12931.04,6465.52,2,2024,12,2024-12,Thursday,4
2024-12-12,910 - Kitale,Outerwear,1.0,8620.69,8620.69,1,2024,12,2024-12,Thursday,4
2024-12-12,913 -Kakamega WS,Kids Wear,1.0,9482.76,9482.76,1,2024,12,2024-12,Thursday,4
2024-12-12,913 -Kakamega WS,Shirts & Tops,1.0,6034.48,6034.48,1,2024,12,2024-12,Thursday,4
2024-12-12,914-EMBU WS,Kids Wear,1.0,6810.34,6810.34,1,2024,12,2024-12,Thursday,4
2024-12-12,914-EMBU WS,Shirts & Tops,1.0,4310.34,4310.34,1,2024,12,2024-12,Thursday,4
2024-12-12,915-NANYUKI WS,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Thursday,4
2024-12-12,915-NANYUKI WS,Outerwear,1.0,7931.03,7931.03,1,2024,12,2024-12,Thursday,4
2024-12-12,99 Warehouse,Bulk Items,2.0,2241.38,1120.69,1,2024,12,2024-12,Thursday,4
2024-12-13,901 - Gikomba,Bags & Accessories,3.0,39655.17,12068.965,2,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Bulk Items,1.0,6034.48,6034.48,1,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Kids Wear,4.0,27586.21,6896.55,1,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Miscellaneous,4.0,20689.66,5172.42,2,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Outerwear,17.0,144827.59,8405.1725,4,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Friday,4
2024-12-13,901 - Gikomba,Shirts & Tops,23.0,144827.59,9051.724999999999,2,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Bags & Accessories,1.0,6034.48,6034.48,1,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Footwear,2.0,10344.82,5172.41,2,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Home Textiles,20.0,112068.97,5603.45,1,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Kids Wear,16.0,168534.49,12015.08625,8,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Miscellaneous,12.0,56896.54,5172.41,4,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Mixed Clothing,6.0,33620.69,5603.45,1,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Outerwear,8.0,58620.689999999995,7327.5875,4,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Pants & Bottoms,4.0,31034.48,7758.62,1,2024,12,2024-12,Friday,4
2024-12-13,904 - Kericho,Shirts & Tops,13.0,83620.69,6834.9742857142855,7,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Kids Wear,4.0,42672.42,10775.863333333333,3,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Miscellaneous,4.0,24137.92,6034.48,4,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Mixed Clothing,1.0,5603.45,5603.45,1,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Outerwear,7.0,55000.01,7857.144285714286,7,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Pants & Bottoms,9.0,83620.68,9195.401666666667,6,2024,12,2024-12,Friday,4
2024-12-13,904.5 Meru WS,Shirts & Tops,4.0,40086.22,10021.555,4,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Bags & Accessories,4.0,34482.76,8620.69,2,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Dresses & Skirts,4.0,30172.41,7614.943333333334,3,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Home Textiles,2.0,33620.69,16810.35,1,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Kids Wear,20.0,212500.0,10775.861111111111,9,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Miscellaneous,25.0,129310.35,5172.41,2,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Outerwear,2.0,16379.32,8189.66,2,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Pants & Bottoms,9.0,76293.1,8297.4125,4,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Shirts & Tops,4.0,29310.34,6896.55,3,2024,12,2024-12,Friday,4
2024-12-13,905 - Eldoret,Underwear & Basics,1.0,7758.62,7758.62,1,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Bath & Linens,1.0,12068.97,12068.97,1,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Dresses & Skirts,2.0,15517.24,7758.62,1,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Home Textiles,6.0,87500.0,11063.220000000001,3,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Kids Wear,3.0,35603.45,13060.345000000001,2,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Miscellaneous,12.0,62068.97,5172.415,2,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Mixed Clothing,1.0,7758.62,7758.62,1,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Outerwear,3.0,23275.86,7758.62,2,2024,12,2024-12,Friday,4
2024-12-13,906 - Kisii,Pants & Bottoms,5.0,43103.450000000004,8620.69,2,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Bath & Linens,1.0,15517.24,15517.24,1,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Dresses & Skirts,1.0,6896.55,6896.55,1,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Home Textiles,5.0,38793.1,7758.62,2,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Kids Wear,24.0,204051.72999999998,10732.758333333333,6,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Miscellaneous,15.0,78448.28,5459.7699999999995,3,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Mixed Clothing,2.0,10775.86,5387.93,2,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Outerwear,4.0,25862.07,6896.549999999999,2,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Pants & Bottoms,12.0,103448.28,8620.69,5,2024,12,2024-12,Friday,4
2024-12-13,907-Kisumu WS,Shirts & Tops,6.0,39655.17,6321.836666666667,3,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Bags & Accessories,12.0,72413.79,6034.48,1,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Dresses & Skirts,1.0,10344.83,10344.83,1,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Home Textiles,1.0,17241.38,17241.38,1,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Kids Wear,19.0,171120.68,8879.310000000001,5,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Miscellaneous,22.0,115689.65999999999,4924.57,8,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Mixed Clothing,1.0,6465.52,6465.52,1,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Outerwear,7.0,49999.99,7183.906666666667,6,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Pants & Bottoms,9.0,83620.69,9827.586,5,2024,12,2024-12,Friday,4
2024-12-13,910 - Kitale,Shirts & Tops,3.0,22413.79,7758.620000000001,2,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Bags & Accessories,2.0,17241.38,8620.69,2,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Dresses & Skirts,2.0,22413.8,11206.9,2,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Kids Wear,12.0,113362.07,8764.37,3,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Miscellaneous,15.0,77586.22,5172.4175,4,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Mixed Clothing,1.0,7758.62,7758.62,1,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Outerwear,3.0,22413.79,7543.105,2,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Pants & Bottoms,6.0,48275.86,8333.333333333334,3,2024,12,2024-12,Friday,4
2024-12-13,913 -Kakamega WS,Shirts & Tops,4.0,22844.83,6250.0,2,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Bulk Items,1.0,15948.28,15948.28,1,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Kids Wear,1.0,9913.79,9913.79,1,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Miscellaneous,2.0,12068.97,6034.49,1,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Outerwear,1.0,7931.03,7931.03,1,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Friday,4
2024-12-13,914-EMBU WS,Shirts & Tops,3.0,20689.66,6896.553333333333,3,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Footwear,2.0,10344.83,5172.42,1,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Mixed Clothing,2.0,14655.17,7327.585,2,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Outerwear,3.0,24310.34,8103.446666666667,3,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Pants & Bottoms,6.0,53275.86,8844.828,5,2024,12,2024-12,Friday,4
2024-12-13,915-NANYUKI WS,Shirts & Tops,1.0,7327.59,7327.59,1,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Bags & Accessories,10.0,71120.69,7112.07,2,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Bath & Linens,32.0,429741.37,13960.728333333333,18,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Bulk Items,6.0,56896.55,9482.76,1,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Dresses & Skirts,30.0,204137.93,6689.655000000001,10,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Footwear,59.0,559482.76,9482.76,2,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Home Textiles,23.0,182672.40999999997,8286.6375,8,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Kids Wear,140.0,1350862.05,11817.528333333334,36,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Miscellaneous,1.0,12500.0,12500.0,1,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Mixed Clothing,8.0,99568.95999999999,13577.585,2,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Outerwear,6.0,43534.48,7112.07,2,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Pants & Bottoms,141.0,1135603.5,8670.324696969697,66,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Shirts & Tops,108.0,919051.76,9101.7268,50,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Sports Wear,2.0,17241.38,8620.69,2,2024,12,2024-12,Friday,4
2024-12-13,99 Warehouse,Underwear & Basics,2.0,14137.93,7068.97,1,2024,12,2024-12,Friday,4
2024-12-14,901 - Gikomba,Pants & Bottoms,1.0,9051.72,9051.72,1,2024,12,2024-12,Saturday,4
2024-12-14,901 - Gikomba,Underwear & Basics,1.0,7327.59,7327.59,1,2024,12,2024-12,Saturday,4
2024-12-14,904 - Kericho,Kids Wear,1.0,16379.31,16379.31,1,2024,12,2024-12,Saturday,4
2024-12-14,904 - Kericho,Pants & Bottoms,2.0,16379.310000000001,8189.655000000001,2,2024,12,2024-12,Saturday,4
2024-12-14,904 - Kericho,Shirts & Tops,3.0,20689.65,6896.55,3,2024,12,2024-12,Saturday,4
2024-12-14,904.5 Meru WS,Home Textiles,1.0,7327.59,7327.59,1,2024,12,2024-12,Saturday,4
2024-12-14,904.5 Meru WS,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Saturday,4
2024-12-14,904.5 Meru WS,Shirts & Tops,2.0,16379.31,8189.655,2,2024,12,2024-12,Saturday,4
2024-12-14,905 - Eldoret,Bags & Accessories,1.0,9051.72,9051.72,1,2024,12,2024-12,Saturday,4
2024-12-14,905 - Eldoret,Kids Wear,4.0,45689.66,11422.415,4,2024,12,2024-12,Saturday,4
2024-12-14,905 - Eldoret,Miscellaneous,5.0,25862.07,5172.41,1,2024,12,2024-12,Saturday,4
2024-12-14,905 - Eldoret,Shirts & Tops,1.0,6896.55,6896.55,1,2024,12,2024-12,Saturday,4
2024-12-14,906 - Kisii,Miscellaneous,1.0,10344.83,10344.83,1,2024,12,2024-12,Saturday,4
2024-12-14,907-Kisumu WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-14,907-Kisumu WS,Footwear,1.0,6896.55,6896.55,1,2024,12,2024-12,Saturday,4
2024-12-14,907-Kisumu WS,Outerwear,2.0,13793.099999999999,6896.549999999999,2,2024,12,2024-12,Saturday,4
2024-12-14,907-Kisumu WS,Pants & Bottoms,3.0,25000.0,8333.333333333334,3,2024,12,2024-12,Saturday,4
2024-12-14,910 - Kitale,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Saturday,4
2024-12-14,910 - Kitale,Miscellaneous,1.0,5344.83,5344.83,1,2024,12,2024-12,Saturday,4
2024-12-14,910 - Kitale,Pants & Bottoms,1.0,6034.48,6034.48,1,2024,12,2024-12,Saturday,4
2024-12-14,910 - Kitale,Shirts & Tops,1.0,5603.45,5603.45,1,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Bags & Accessories,2.0,17241.38,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Dresses & Skirts,1.0,8189.66,8189.66,1,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Miscellaneous,10.0,56034.48,5603.45,1,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Mixed Clothing,2.0,10344.82,5172.41,2,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Outerwear,6.0,54741.380000000005,8405.175,2,2024,12,2024-12,Saturday,4
2024-12-14,913 -Kakamega WS,Pants & Bottoms,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-14,914-EMBU WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-14,914-EMBU WS,Dresses & Skirts,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-14,914-EMBU WS,Kids Wear,2.0,23706.89,11853.445,2,2024,12,2024-12,Saturday,4
2024-12-14,914-EMBU WS,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Saturday,4
2024-12-14,914-EMBU WS,Shirts & Tops,3.0,16379.3,5459.766666666666,3,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Dresses & Skirts,1.0,8189.66,8189.66,1,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Mixed Clothing,1.0,5603.45,5603.45,1,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Outerwear,1.0,7327.59,7327.59,1,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Pants & Bottoms,3.0,25000.0,8333.333333333334,3,2024,12,2024-12,Saturday,4
2024-12-14,915-NANYUKI WS,Shirts & Tops,1.0,9482.76,9482.76,1,2024,12,2024-12,Saturday,4
2024-12-14,99 Warehouse,Kids Wear,1.0,8448.28,8448.28,1,2024,12,2024-12,Saturday,4
2024-12-14,99 Warehouse,Pants & Bottoms,10.0,81896.55,8189.66,1,2024,12,2024-12,Saturday,4
2024-12-16,901 - Gikomba,Kids Wear,1.0,11206.9,11206.9,1,2024,12,2024-12,Monday,4
2024-12-16,901 - Gikomba,Pants & Bottoms,1.0,9051.72,9051.72,1,2024,12,2024-12,Monday,4
2024-12-16,901 - Gikomba,Shirts & Tops,13.0,78448.28,6034.48,1,2024,12,2024-12,Monday,4
2024-12-16,904 - Kericho,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,904 - Kericho,Dresses & Skirts,1.0,7758.62,7758.62,1,2024,12,2024-12,Monday,4
2024-12-16,904 - Kericho,Kids Wear,3.0,42241.38,14080.46,3,2024,12,2024-12,Monday,4
2024-12-16,904 - Kericho,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Monday,4
2024-12-16,904 - Kericho,Shirts & Tops,2.0,20689.66,10344.83,2,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Bulk Items,1.0,15948.28,15948.28,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Home Textiles,1.0,19396.55,19396.55,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Kids Wear,3.0,23706.9,7902.3,3,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Miscellaneous,2.0,12068.97,6034.49,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Mixed Clothing,1.0,10344.83,10344.83,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Outerwear,2.0,15948.28,7974.14,2,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Monday,4
2024-12-16,904.5 Meru WS,Shirts & Tops,2.0,18965.52,9482.76,2,2024,12,2024-12,Monday,4
2024-12-16,905 - Eldoret,Home Textiles,3.0,50431.03,16810.345,2,2024,12,2024-12,Monday,4
2024-12-16,905 - Eldoret,Kids Wear,3.0,29741.38,9913.795,2,2024,12,2024-12,Monday,4
2024-12-16,905 - Eldoret,Mixed Clothing,1.0,5172.41,5172.41,1,2024,12,2024-12,Monday,4
2024-12-16,905 - Eldoret,Shirts & Tops,2.0,12068.97,6034.49,1,2024,12,2024-12,Monday,4
2024-12-16,906 - Kisii,Miscellaneous,2.0,10344.83,5172.42,1,2024,12,2024-12,Monday,4
2024-12-16,906 - Kisii,Outerwear,1.0,7758.62,7758.62,1,2024,12,2024-12,Monday,4
2024-12-16,906 - Kisii,Pants & Bottoms,2.0,21551.72,10775.86,2,2024,12,2024-12,Monday,4
2024-12-16,906 - Kisii,Shirts & Tops,2.0,11206.9,5603.45,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Home Textiles,1.0,18103.45,18103.45,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Kids Wear,1.0,16379.31,16379.31,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Mixed Clothing,1.0,10344.83,10344.83,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Pants & Bottoms,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,907-Kisumu WS,Underwear & Basics,1.0,7758.62,7758.62,1,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Bath & Linens,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Dresses & Skirts,1.0,7758.62,7758.62,1,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Kids Wear,4.0,29310.34,7327.585,4,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Miscellaneous,1.0,5344.83,5344.83,1,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Outerwear,3.0,19396.55,6250.0,2,2024,12,2024-12,Monday,4
2024-12-16,910 - Kitale,Pants & Bottoms,1.0,12068.97,12068.97,1,2024,12,2024-12,Monday,4
2024-12-16,913 -Kakamega WS,Kids Wear,1.0,6034.48,6034.48,1,2024,12,2024-12,Monday,4
2024-12-16,913 -Kakamega WS,Outerwear,2.0,13793.11,6896.555,2,2024,12,2024-12,Monday,4
2024-12-16,913 -Kakamega WS,Pants & Bottoms,1.0,8620.69,8620.69,1,2024,12,2024-12,Monday,4
2024-12-16,913 -Kakamega WS,Shirts & Tops,1.0,6896.55,6896.55,1,2024,12,2024-12,Monday,4
2024-12-16,914-EMBU WS,Bath & Linens,1.0,14655.17,14655.17,1,2024,12,2024-12,Monday,4
