Year,Month,Shop,Product_Category,Qty,Amount,No.
2022.0,12.0,905 - Eldoret,Bulk Items,52.0,97413.79000000001,5
2022.0,12.0,905 - Eldoret,Dresses & Skirts,27.0,218448.29,18
2022.0,12.0,905 - Eldoret,Footwear,14.0,61206.87,9
2022.0,12.0,905 - Eldoret,Home Textiles,21.0,322241.39,10
2022.0,12.0,905 - Eldoret,Kids Wear,152.0,1258879.35,54
2022.0,12.0,905 - Eldoret,Miscellaneous,103.0,612758.67,36
2022.0,12.0,905 - Eldoret,Mixed Clothing,38.0,171551.66,21
2022.0,12.0,905 - Eldoret,Outerwear,123.0,858017.22,48
2022.0,12.0,905 - Eldoret,Pants & Bottoms,122.0,930905.19,62
2022.0,12.0,905 - Eldoret,Shirts & Tops,212.0,1686465.6,113
2022.0,12.0,905 - Eldoret,Sports Wear,2.0,15517.24,2
2022.0,12.0,905 - Eldoret,Uncategorized,0.0,0.0,1
2022.0,12.0,905 - Eldoret,Underwear & Basics,7.0,51724.15,6
2022.0,12.0,905 - Eldoret,Work Wear,1.0,12500.0,1
2022.0,12.0,907-Kisumu WS,Bags & Accessories,49.0,419482.76,18
2022.0,12.0,907-Kisumu WS,Bath & Linens,19.0,267241.41000000003,15
2022.0,12.0,907-Kisumu WS,Bulk Items,59.0,84913.8,19
2022.0,12.0,907-Kisumu WS,Dresses & Skirts,33.0,257586.21,27
2022.0,12.0,907-Kisumu WS,Footwear,17.0,77155.15000000001,15
2022.0,12.0,907-Kisumu WS,Home Textiles,55.0,598318.99,34
2022.0,12.0,907-Kisumu WS,Kids Wear,220.0,1747931.0,102
2022.0,12.0,907-Kisumu WS,Miscellaneous,113.0,669396.64,54
2022.0,12.0,907-Kisumu WS,Mixed Clothing,62.0,290086.11,30
2022.0,12.0,907-Kisumu WS,Outerwear,105.0,712327.53,68
2022.0,12.0,907-Kisumu WS,Pants & Bottoms,180.0,1434870.68,126
2022.0,12.0,907-Kisumu WS,Shirts & Tops,159.0,1234310.3900000001,102
2022.0,12.0,907-Kisumu WS,Sports Wear,1.0,7758.62,1
2022.0,12.0,907-Kisumu WS,Underwear & Basics,11.0,80603.48,10
2022.0,12.0,907-Kisumu WS,Work Wear,10.0,119396.55,4
2022.0,12.0,913 -Kakamega WS,Bags & Accessories,17.0,173879.3,14
2022.0,12.0,913 -Kakamega WS,Bath & Linens,7.0,84913.79000000001,5
2022.0,12.0,913 -Kakamega WS,Bulk Items,48.0,150431.02,10
2022.0,12.0,913 -Kakamega WS,Dresses & Skirts,39.0,391637.87,35
2022.0,12.0,913 -Kakamega WS,Footwear,15.0,66379.29000000001,9
2022.0,12.0,913 -Kakamega WS,Home Textiles,37.0,445732.75,23
2022.0,12.0,913 -Kakamega WS,Kids Wear,203.0,1639827.55,88
2022.0,12.0,913 -Kakamega WS,Miscellaneous,73.0,456551.69,43
2022.0,12.0,913 -Kakamega WS,Mixed Clothing,27.0,118103.44,5
2022.0,12.0,913 -Kakamega WS,Outerwear,91.0,627930.99,64
2022.0,12.0,913 -Kakamega WS,Pants & Bottoms,103.0,805991.39,77
2022.0,12.0,913 -Kakamega WS,Shirts & Tops,129.0,1019741.4400000001,99
2022.0,12.0,913 -Kakamega WS,Sports Wear,5.0,38793.1,5
2022.0,12.0,913 -Kakamega WS,Work Wear,1.0,12500.0,1
2022.0,12.0,99 Warehouse,Bags & Accessories,33.0,342806.04,20
2022.0,12.0,99 Warehouse,Bath & Linens,37.0,462618.93,25
2022.0,12.0,99 Warehouse,Bulk Items,352.0,473900.85,25
2022.0,12.0,99 Warehouse,Dresses & Skirts,75.0,512573.29,46
2022.0,12.0,99 Warehouse,Footwear,92.0,469827.58999999997,3
2022.0,12.0,99 Warehouse,Home Textiles,195.0,2489014.64,93
2022.0,12.0,99 Warehouse,Kids Wear,464.0,4223517.34,159
2022.0,12.0,99 Warehouse,Leather Goods,44.0,288275.86,3
2022.0,12.0,99 Warehouse,Miscellaneous,74.0,455172.41,11
2022.0,12.0,99 Warehouse,Mixed Clothing,60.0,555862.04,15
2022.0,12.0,99 Warehouse,Outerwear,124.0,821583.64,34
2022.0,12.0,99 Warehouse,Pants & Bottoms,335.0,2600593.23,182
2022.0,12.0,99 Warehouse,Shirts & Tops,442.0,3528530.15,161
2022.0,12.0,99 Warehouse,Sports Wear,32.0,236637.93999999997,17
2022.0,12.0,99 Warehouse,Underwear & Basics,6.0,44051.729999999996,3
2022.0,12.0,99 Warehouse,Work Wear,22.0,251508.62,13
2023.0,1.0,901 - Gikomba,Bags & Accessories,34.0,413793.11,10
2023.0,1.0,901 - Gikomba,Bath & Linens,31.0,436637.91,23
2023.0,1.0,901 - Gikomba,Bulk Items,26.0,284051.73,4
2023.0,1.0,901 - Gikomba,Dresses & Skirts,23.0,180172.4,15
2023.0,1.0,901 - Gikomba,Footwear,1.0,5172.41,1
2023.0,1.0,901 - Gikomba,Home Textiles,22.0,248362.06,10
2023.0,1.0,901 - Gikomba,Kids Wear,92.0,900862.11,29
2023.0,1.0,901 - Gikomba,Leather Goods,6.0,45517.24,4
2023.0,1.0,901 - Gikomba,Miscellaneous,4.0,40517.229999999996,4
2023.0,1.0,901 - Gikomba,Mixed Clothing,6.0,59482.759999999995,2
2023.0,1.0,901 - Gikomba,Outerwear,158.0,1067068.95,35
2023.0,1.0,901 - Gikomba,Pants & Bottoms,182.0,1413275.8800000001,73
2023.0,1.0,901 - Gikomba,Shirts & Tops,350.0,2490172.43,70
2023.0,1.0,901 - Gikomba,Sports Wear,7.0,59051.729999999996,4
2023.0,1.0,901 - Gikomba,Underwear & Basics,1.0,7327.59,1
2023.0,1.0,904 - Kericho,Bags & Accessories,4.0,38362.07,4
2023.0,1.0,904 - Kericho,Bath & Linens,7.0,92672.42,7
2023.0,1.0,904 - Kericho,Bulk Items,13.0,153448.29,10
2023.0,1.0,904 - Kericho,Dresses & Skirts,15.0,112758.63,13
2023.0,1.0,904 - Kericho,Footwear,10.0,49568.96,6
2023.0,1.0,904 - Kericho,Home Textiles,15.0,170344.84,13
2023.0,1.0,904 - Kericho,Kids Wear,144.0,1196896.57,52
2023.0,1.0,904 - Kericho,Miscellaneous,31.0,174568.98,12
2023.0,1.0,904 - Kericho,Mixed Clothing,10.0,49137.909999999996,8
2023.0,1.0,904 - Kericho,Outerwear,93.0,652327.59,49
2023.0,1.0,904 - Kericho,Pants & Bottoms,81.0,606422.4299999999,45
2023.0,1.0,904 - Kericho,Shirts & Tops,142.0,1113706.89,68
2023.0,1.0,904 - Kericho,Sports Wear,4.0,34051.729999999996,3
2023.0,1.0,904 - Kericho,Underwear & Basics,2.0,15517.24,2
2023.0,1.0,904 - Kericho,Work Wear,6.0,75862.07,2
2023.0,1.0,904.5 Meru WS,Bags & Accessories,17.0,176465.5,17
2023.0,1.0,904.5 Meru WS,Bath & Linens,10.0,136551.72,9
2023.0,1.0,904.5 Meru WS,Bulk Items,16.0,139224.15,8
2023.0,1.0,904.5 Meru WS,Dresses & Skirts,28.0,220517.24,20
2023.0,1.0,904.5 Meru WS,Footwear,18.0,86637.93,7
2023.0,1.0,904.5 Meru WS,Home Textiles,36.0,318965.54,26
2023.0,1.0,904.5 Meru WS,Kids Wear,107.0,938275.94,69
2023.0,1.0,904.5 Meru WS,Miscellaneous,57.0,347499.99,40
2023.0,1.0,904.5 Meru WS,Mixed Clothing,40.0,246982.71,22
2023.0,1.0,904.5 Meru WS,Outerwear,131.0,948448.31,62
2023.0,1.0,904.5 Meru WS,Pants & Bottoms,126.0,1028103.46,73
2023.0,1.0,904.5 Meru WS,Shirts & Tops,190.0,1417844.8,105
2023.0,1.0,904.5 Meru WS,Sports Wear,4.0,32758.62,3
2023.0,1.0,904.5 Meru WS,Underwear & Basics,2.0,15086.21,2
2023.0,1.0,904.5 Meru WS,Work Wear,3.0,38362.07,2
2023.0,1.0,905 - Eldoret,Bags & Accessories,3.0,30172.41,2
2023.0,1.0,905 - Eldoret,Bath & Linens,10.0,128362.07,7
2023.0,1.0,905 - Eldoret,Bulk Items,20.0,181724.15,10
2023.0,1.0,905 - Eldoret,Dresses & Skirts,10.0,88362.07,9
2023.0,1.0,905 - Eldoret,Footwear,24.0,124396.55,10
2023.0,1.0,905 - Eldoret,Home Textiles,31.0,498793.12,15
2023.0,1.0,905 - Eldoret,Kids Wear,116.0,1134051.71,49
2023.0,1.0,905 - Eldoret,Miscellaneous,60.0,382758.66000000003,24
2023.0,1.0,905 - Eldoret,Mixed Clothing,18.0,115517.23,14
2023.0,1.0,905 - Eldoret,Outerwear,74.0,521810.35000000003,34
2023.0,1.0,905 - Eldoret,Pants & Bottoms,92.0,708275.85,38
2023.0,1.0,905 - Eldoret,Shirts & Tops,160.0,1196120.69,65
2023.0,1.0,905 - Eldoret,Sports Wear,4.0,34051.729999999996,3
2023.0,1.0,905 - Eldoret,Underwear & Basics,5.0,37931.04,5
2023.0,1.0,905 - Eldoret,Work Wear,2.0,25000.0,1
2023.0,1.0,906 - Kisii,Bags & Accessories,4.0,26293.1,4
2023.0,1.0,906 - Kisii,Bath & Linens,1.0,13793.1,1
2023.0,1.0,906 - Kisii,Bulk Items,7.0,82758.62,3
2023.0,1.0,906 - Kisii,Dresses & Skirts,2.0,14224.14,2
2023.0,1.0,906 - Kisii,Footwear,2.0,9051.720000000001,2
2023.0,1.0,906 - Kisii,Home Textiles,13.0,175000.02,9
2023.0,1.0,906 - Kisii,Kids Wear,47.0,432241.38,21
2023.0,1.0,906 - Kisii,Miscellaneous,10.0,64655.17,5
2023.0,1.0,906 - Kisii,Outerwear,20.0,135603.45,7
2023.0,1.0,906 - Kisii,Pants & Bottoms,30.0,253103.44,20
2023.0,1.0,906 - Kisii,Shirts & Tops,25.0,198275.84,18
2023.0,1.0,906 - Kisii,Sports Wear,2.0,16379.31,1
2023.0,1.0,907-Kisumu WS,Bags & Accessories,76.0,472413.78,17
2023.0,1.0,907-Kisumu WS,Bath & Linens,7.0,96982.76,7
2023.0,1.0,907-Kisumu WS,Bulk Items,75.0,224051.74,27
2023.0,1.0,907-Kisumu WS,Dresses & Skirts,38.0,291982.73,29
2023.0,1.0,907-Kisumu WS,Footwear,10.0,51293.09,7
2023.0,1.0,907-Kisumu WS,Home Textiles,62.0,642974.17,30
2023.0,1.0,907-Kisumu WS,Kids Wear,240.0,1873275.86,74
2023.0,1.0,907-Kisumu WS,Miscellaneous,89.0,528017.27,37
2023.0,1.0,907-Kisumu WS,Mixed Clothing,41.0,214482.72,19
2023.0,1.0,907-Kisumu WS,Outerwear,111.0,753275.8200000001,46
2023.0,1.0,907-Kisumu WS,Pants & Bottoms,157.0,1284051.67,89
2023.0,1.0,907-Kisumu WS,Shirts & Tops,152.0,1091810.28,75
2023.0,1.0,907-Kisumu WS,Sports Wear,4.0,32241.37,3
2023.0,1.0,907-Kisumu WS,Underwear & Basics,10.0,75862.08,9
2023.0,1.0,907-Kisumu WS,Work Wear,3.0,38793.1,2
2023.0,1.0,910 - Kitale,Bags & Accessories,13.0,128017.25,11
2023.0,1.0,910 - Kitale,Bath & Linens,7.0,89482.75,7
2023.0,1.0,910 - Kitale,Bulk Items,46.0,151293.09,11
2023.0,1.0,910 - Kitale,Dresses & Skirts,13.0,155603.43,11
2023.0,1.0,910 - Kitale,Footwear,10.0,51724.13,6
2023.0,1.0,910 - Kitale,Home Textiles,22.0,285000.02,17
2023.0,1.0,910 - Kitale,Kids Wear,87.0,795172.34,61
2023.0,1.0,910 - Kitale,Miscellaneous,38.0,238793.1,29
2023.0,1.0,910 - Kitale,Mixed Clothing,11.0,70344.82,7
2023.0,1.0,910 - Kitale,Outerwear,84.0,571120.7,48
2023.0,1.0,910 - Kitale,Pants & Bottoms,60.0,505172.35,43
2023.0,1.0,910 - Kitale,Shirts & Tops,83.0,675517.22,56
2023.0,1.0,910 - Kitale,Sports Wear,4.0,32327.589999999997,3
2023.0,1.0,910 - Kitale,Underwear & Basics,4.0,31034.48,4
2023.0,1.0,910 - Kitale,Work Wear,2.0,25862.07,1
2023.0,1.0,913 -Kakamega WS,Bags & Accessories,5.0,55000.0,4
2023.0,1.0,913 -Kakamega WS,Bath & Linens,4.0,51551.72,4
2023.0,1.0,913 -Kakamega WS,Bulk Items,32.0,102586.2,6
2023.0,1.0,913 -Kakamega WS,Dresses & Skirts,18.0,145086.2,18
2023.0,1.0,913 -Kakamega WS,Footwear,2.0,9482.75,2
2023.0,1.0,913 -Kakamega WS,Home Textiles,11.0,150000.0,9
2023.0,1.0,913 -Kakamega WS,Kids Wear,141.0,1122327.55,62
2023.0,1.0,913 -Kakamega WS,Miscellaneous,41.0,248275.86,24
2023.0,1.0,913 -Kakamega WS,Mixed Clothing,4.0,30172.42,3
2023.0,1.0,913 -Kakamega WS,Outerwear,99.0,688189.71,55
2023.0,1.0,913 -Kakamega WS,Pants & Bottoms,68.0,542155.2,52
2023.0,1.0,913 -Kakamega WS,Shirts & Tops,95.0,745517.13,75
2023.0,1.0,913 -Kakamega WS,Sports Wear,3.0,24568.97,2
2023.0,1.0,913 -Kakamega WS,Underwear & Basics,7.0,51724.15,7
2023.0,1.0,913 -Kakamega WS,Work Wear,4.0,50000.0,2
2023.0,1.0,914-EMBU WS,Bulk Items,2.0,17672.42,2
2023.0,1.0,914-EMBU WS,Dresses & Skirts,1.0,7758.62,1
2023.0,1.0,914-EMBU WS,Kids Wear,2.0,16637.93,2
2023.0,1.0,914-EMBU WS,Outerwear,5.0,34137.93,3
2023.0,1.0,914-EMBU WS,Pants & Bottoms,9.0,84827.59,6
2023.0,1.0,914-EMBU WS,Shirts & Tops,11.0,91637.93,8
2023.0,1.0,99 Warehouse,Bags & Accessories,70.0,832064.65,42
2023.0,1.0,99 Warehouse,Bath & Linens,114.0,1477793.15,66
2023.0,1.0,99 Warehouse,Bulk Items,374.0,983307.74,49
2023.0,1.0,99 Warehouse,Dresses & Skirts,114.0,905060.3099999999,64
2023.0,1.0,99 Warehouse,Footwear,173.0,865021.55,7
2023.0,1.0,99 Warehouse,Home Textiles,130.0,1758726.71,76
2023.0,1.0,99 Warehouse,Kids Wear,570.0,5674412.85,200
2023.0,1.0,99 Warehouse,Leather Goods,47.0,343474.14,3
2023.0,1.0,99 Warehouse,Miscellaneous,89.0,632155.15,17
2023.0,1.0,99 Warehouse,Mixed Clothing,37.0,390862.08,11
2023.0,1.0,99 Warehouse,Outerwear,130.0,983663.79,43
2023.0,1.0,99 Warehouse,Pants & Bottoms,587.0,4658069.02,267
2023.0,1.0,99 Warehouse,Shirts & Tops,825.0,6367314.69,288
2023.0,1.0,99 Warehouse,Sports Wear,46.0,385344.79,28
2023.0,1.0,99 Warehouse,Underwear & Basics,14.0,259094.84,4
2023.0,1.0,99 Warehouse,Work Wear,14.0,172629.3,11
2023.0,2.0,901 - Gikomba,Bags & Accessories,22.0,268534.47000000003,11
2023.0,2.0,901 - Gikomba,Bath & Linens,16.0,215948.29,9
2023.0,2.0,901 - Gikomba,Bulk Items,8.0,41379.31,3
2023.0,2.0,901 - Gikomba,Dresses & Skirts,25.0,202586.21,16
2023.0,2.0,901 - Gikomba,Footwear,29.0,149741.38,3
2023.0,2.0,901 - Gikomba,Home Textiles,7.0,93534.49,6
2023.0,2.0,901 - Gikomba,Kids Wear,75.0,718620.66,25
2023.0,2.0,901 - Gikomba,Leather Goods,3.0,24568.96,3
2023.0,2.0,901 - Gikomba,Miscellaneous,1.0,6034.48,1
2023.0,2.0,901 - Gikomba,Mixed Clothing,2.0,20689.66,2
2023.0,2.0,901 - Gikomba,Outerwear,91.0,646120.66,30
2023.0,2.0,901 - Gikomba,Pants & Bottoms,120.0,954051.68,60
2023.0,2.0,901 - Gikomba,Shirts & Tops,425.0,3018620.68,57
2023.0,2.0,901 - Gikomba,Sports Wear,4.0,34482.76,3
2023.0,2.0,901 - Gikomba,Underwear & Basics,1.0,7758.62,1
2023.0,2.0,901 - Gikomba,Work Wear,3.0,38793.1,2
2023.0,2.0,904 - Kericho,Bags & Accessories,6.0,51551.72,5
2023.0,2.0,904 - Kericho,Bath & Linens,6.0,83189.65,5
2023.0,2.0,904 - Kericho,Bulk Items,6.0,72413.8,4
2023.0,2.0,904 - Kericho,Dresses & Skirts,7.0,51724.14,7
2023.0,2.0,904 - Kericho,Footwear,4.0,20689.64,4
2023.0,2.0,904 - Kericho,Home Textiles,7.0,93965.53,6
2023.0,2.0,904 - Kericho,Kids Wear,78.0,661896.53,52
2023.0,2.0,904 - Kericho,Miscellaneous,15.0,99568.96,9
2023.0,2.0,904 - Kericho,Mixed Clothing,9.0,52155.14,9
2023.0,2.0,904 - Kericho,Outerwear,57.0,417844.83,31
2023.0,2.0,904 - Kericho,Pants & Bottoms,53.0,413362.06,38
2023.0,2.0,904 - Kericho,Shirts & Tops,76.0,606724.09,46
2023.0,2.0,904 - Kericho,Sports Wear,2.0,17241.38,2
2023.0,2.0,904 - Kericho,Work Wear,2.0,25862.06,2
2023.0,2.0,904.5 Meru WS,Bags & Accessories,9.0,84999.98999999999,7
2023.0,2.0,904.5 Meru WS,Bath & Linens,2.0,28103.44,2
2023.0,2.0,904.5 Meru WS,Bulk Items,6.0,55172.43,6
2023.0,2.0,904.5 Meru WS,Dresses & Skirts,15.0,114827.56999999999,14
2023.0,2.0,904.5 Meru WS,Footwear,16.0,82758.59,11
2023.0,2.0,904.5 Meru WS,Home Textiles,20.0,214008.63,18
2023.0,2.0,904.5 Meru WS,Kids Wear,61.0,512068.99,43
2023.0,2.0,904.5 Meru WS,Miscellaneous,44.0,292931.02,23
2023.0,2.0,904.5 Meru WS,Mixed Clothing,19.0,103448.23,16
2023.0,2.0,904.5 Meru WS,Outerwear,48.0,367758.6,42
2023.0,2.0,904.5 Meru WS,Pants & Bottoms,83.0,713017.31,63
2023.0,2.0,904.5 Meru WS,Shirts & Tops,131.0,989224.14,75
2023.0,2.0,904.5 Meru WS,Sports Wear,1.0,8620.69,1
2023.0,2.0,904.5 Meru WS,Underwear & Basics,1.0,8189.66,1
2023.0,2.0,904.5 Meru WS,Work Wear,1.0,12931.03,1
2023.0,2.0,905 - Eldoret,Bags & Accessories,3.0,35000.0,2
2023.0,2.0,905 - Eldoret,Bath & Linens,12.0,165948.28,7
2023.0,2.0,905 - Eldoret,Bulk Items,64.0,233620.71,10
2023.0,2.0,905 - Eldoret,Dresses & Skirts,6.0,53017.24,6
2023.0,2.0,905 - Eldoret,Footwear,10.0,51293.11,5
2023.0,2.0,905 - Eldoret,Home Textiles,24.0,313362.06000000006,12
2023.0,2.0,905 - Eldoret,Kids Wear,54.0,562931.02,36
2023.0,2.0,905 - Eldoret,Miscellaneous,73.0,479741.38,24
2023.0,2.0,905 - Eldoret,Mixed Clothing,18.0,110344.79,16
2023.0,2.0,905 - Eldoret,Outerwear,55.0,388965.51,24
2023.0,2.0,905 - Eldoret,Pants & Bottoms,81.0,627672.38,42
2023.0,2.0,905 - Eldoret,Shirts & Tops,89.0,715430.98,49
2023.0,2.0,905 - Eldoret,Sports Wear,2.0,17241.38,2
2023.0,2.0,905 - Eldoret,Underwear & Basics,5.0,38793.1,3
2023.0,2.0,905 - Eldoret,Work Wear,1.0,12931.03,1
2023.0,2.0,906 - Kisii,Bags & Accessories,4.0,32327.58,4
2023.0,2.0,906 - Kisii,Bath & Linens,4.0,53706.89,4
2023.0,2.0,906 - Kisii,Bulk Items,3.0,36206.909999999996,3
2023.0,2.0,906 - Kisii,Dresses & Skirts,11.0,78017.23,8
2023.0,2.0,906 - Kisii,Footwear,3.0,15172.41,2
2023.0,2.0,906 - Kisii,Home Textiles,10.0,120689.65,8
2023.0,2.0,906 - Kisii,Kids Wear,51.0,443620.7,31
2023.0,2.0,906 - Kisii,Miscellaneous,24.0,147068.94,17
2023.0,2.0,906 - Kisii,Mixed Clothing,8.0,49999.990000000005,6
2023.0,2.0,906 - Kisii,Outerwear,51.0,398534.51,17
2023.0,2.0,906 - Kisii,Pants & Bottoms,33.0,283017.24,27
2023.0,2.0,906 - Kisii,Shirts & Tops,45.0,355603.42,35
2023.0,2.0,906 - Kisii,Sports Wear,5.0,41810.350000000006,3
2023.0,2.0,906 - Kisii,Underwear & Basics,1.0,7758.62,1
2023.0,2.0,906 - Kisii,Work Wear,3.0,38793.090000000004,3
2023.0,2.0,907-Kisumu WS,Bags & Accessories,23.0,168103.44,8
2023.0,2.0,907-Kisumu WS,Bath & Linens,6.0,83189.65,5
2023.0,2.0,907-Kisumu WS,Bulk Items,29.0,78017.26,14
2023.0,2.0,907-Kisumu WS,Dresses & Skirts,17.0,131982.77,16
2023.0,2.0,907-Kisumu WS,Footwear,7.0,35344.81,6
2023.0,2.0,907-Kisumu WS,Home Textiles,23.0,218965.56,17
2023.0,2.0,907-Kisumu WS,Kids Wear,77.0,666982.77,48
2023.0,2.0,907-Kisumu WS,Miscellaneous,55.0,337068.96,21
2023.0,2.0,907-Kisumu WS,Mixed Clothing,23.0,120086.17,16
2023.0,2.0,907-Kisumu WS,Outerwear,43.0,305258.62,27
2023.0,2.0,907-Kisumu WS,Pants & Bottoms,65.0,550344.86,51
2023.0,2.0,907-Kisumu WS,Shirts & Tops,69.0,541896.51,46
2023.0,2.0,907-Kisumu WS,Sports Wear,2.0,17241.38,2
2023.0,2.0,907-Kisumu WS,Underwear & Basics,4.0,31034.48,4
2023.0,2.0,907-Kisumu WS,Work Wear,1.0,12931.03,1
2023.0,2.0,910 - Kitale,Bags & Accessories,6.0,47155.19,6
2023.0,2.0,910 - Kitale,Bath & Linens,10.0,139655.16999999998,8
2023.0,2.0,910 - Kitale,Bulk Items,17.0,97413.8,6
2023.0,2.0,910 - Kitale,Dresses & Skirts,10.0,102672.41,9
2023.0,2.0,910 - Kitale,Footwear,17.0,87068.95999999999,8
2023.0,2.0,910 - Kitale,Home Textiles,14.0,170517.25,12
2023.0,2.0,910 - Kitale,Kids Wear,95.0,893275.9,63
2023.0,2.0,910 - Kitale,Miscellaneous,37.0,243965.51,22
2023.0,2.0,910 - Kitale,Mixed Clothing,21.0,117241.36,15
2023.0,2.0,910 - Kitale,Outerwear,46.0,344568.91,37
2023.0,2.0,910 - Kitale,Pants & Bottoms,45.0,399224.11,35
2023.0,2.0,910 - Kitale,Shirts & Tops,55.0,509568.92,42
2023.0,2.0,910 - Kitale,Sports Wear,1.0,8620.69,1
2023.0,2.0,910 - Kitale,Underwear & Basics,1.0,7758.62,1
2023.0,2.0,910 - Kitale,Work Wear,1.0,12931.03,1
2023.0,2.0,913 -Kakamega WS,Bags & Accessories,5.0,54568.97,5
2023.0,2.0,913 -Kakamega WS,Bath & Linens,4.0,54224.14,3
2023.0,2.0,913 -Kakamega WS,Bulk Items,24.0,74137.95,5
2023.0,2.0,913 -Kakamega WS,Dresses & Skirts,12.0,98275.85,10
2023.0,2.0,913 -Kakamega WS,Footwear,4.0,20689.65,3
2023.0,2.0,913 -Kakamega WS,Home Textiles,7.0,87844.84,7
2023.0,2.0,913 -Kakamega WS,Kids Wear,83.0,701293.1,53
2023.0,2.0,913 -Kakamega WS,Miscellaneous,36.0,235775.87,16
2023.0,2.0,913 -Kakamega WS,Mixed Clothing,9.0,51724.119999999995,8
2023.0,2.0,913 -Kakamega WS,Outerwear,32.0,232155.16,23
2023.0,2.0,913 -Kakamega WS,Pants & Bottoms,49.0,428491.41000000003,40
2023.0,2.0,913 -Kakamega WS,Shirts & Tops,42.0,366293.06,34
2023.0,2.0,913 -Kakamega WS,Sports Wear,2.0,16810.35,2
2023.0,2.0,913 -Kakamega WS,Work Wear,1.0,12931.03,1
2023.0,2.0,914-EMBU WS,Bags & Accessories,1.0,11896.55,1
2023.0,2.0,914-EMBU WS,Kids Wear,5.0,43620.69,3
2023.0,2.0,914-EMBU WS,Outerwear,5.0,29568.96,5
2023.0,2.0,914-EMBU WS,Pants & Bottoms,1.0,6896.55,1
2023.0,2.0,914-EMBU WS,Shirts & Tops,4.0,31551.72,4
2023.0,2.0,99 Warehouse,Bags & Accessories,58.0,623809.47,43
2023.0,2.0,99 Warehouse,Bath & Linens,127.0,1654875.08,54
2023.0,2.0,99 Warehouse,Bulk Items,254.0,458706.91,33
2023.0,2.0,99 Warehouse,Dresses & Skirts,62.0,443780.19,33
2023.0,2.0,99 Warehouse,Footwear,128.0,650172.41,6
2023.0,2.0,99 Warehouse,Home Textiles,109.0,1384674.93,63
2023.0,2.0,99 Warehouse,Kids Wear,300.0,3066120.72,115
2023.0,2.0,99 Warehouse,Leather Goods,30.0,221120.69,1
2023.0,2.0,99 Warehouse,Miscellaneous,151.0,1014887.93,19
2023.0,2.0,99 Warehouse,Mixed Clothing,4.0,40129.31,2
2023.0,2.0,99 Warehouse,Outerwear,132.0,1065383.71,58
2023.0,2.0,99 Warehouse,Pants & Bottoms,275.0,2255353.54,144
2023.0,2.0,99 Warehouse,Shirts & Tops,593.0,4516870.69,180
2023.0,2.0,99 Warehouse,Sports Wear,27.0,221120.72,15
2023.0,2.0,99 Warehouse,Underwear & Basics,7.0,104870.69,3
2023.0,2.0,99 Warehouse,Work Wear,25.0,295043.08999999997,14
2023.0,3.0,901 - Gikomba,Bags & Accessories,20.0,222413.79,13
2023.0,3.0,901 - Gikomba,Bath & Linens,25.0,354310.33999999997,17
2023.0,3.0,901 - Gikomba,Bulk Items,13.0,153879.33000000002,7
2023.0,3.0,901 - Gikomba,Dresses & Skirts,23.0,188189.64,14
2023.0,3.0,901 - Gikomba,Footwear,12.0,62068.96000000001,2
2023.0,3.0,901 - Gikomba,Home Textiles,10.0,127586.22,9
2023.0,3.0,901 - Gikomba,Kids Wear,65.0,667241.38,31
2023.0,3.0,901 - Gikomba,Leather Goods,4.0,31034.48,3
2023.0,3.0,901 - Gikomba,Miscellaneous,5.0,29741.379999999997,4
2023.0,3.0,901 - Gikomba,Mixed Clothing,9.0,87499.98999999999,4
2023.0,3.0,901 - Gikomba,Outerwear,150.0,1076465.52,45
2023.0,3.0,901 - Gikomba,Pants & Bottoms,163.0,1313534.41,65
2023.0,3.0,901 - Gikomba,Shirts & Tops,502.0,3650172.41,93
2023.0,3.0,901 - Gikomba,Sports Wear,1.0,8620.69,1
2023.0,3.0,901 - Gikomba,Underwear & Basics,4.0,69827.59,2
2023.0,3.0,901 - Gikomba,Work Wear,6.0,78017.23,4
2023.0,3.0,904 - Kericho,Bags & Accessories,10.0,102068.95,9
2023.0,3.0,904 - Kericho,Bath & Linens,2.0,28103.44,2
2023.0,3.0,904 - Kericho,Bulk Items,9.0,104310.36,6
2023.0,3.0,904 - Kericho,Dresses & Skirts,6.0,48965.52,6
2023.0,3.0,904 - Kericho,Footwear,44.0,227068.93,26
2023.0,3.0,904 - Kericho,Home Textiles,32.0,333965.52999999997,19
2023.0,3.0,904 - Kericho,Kids Wear,142.0,1204913.8,86
2023.0,3.0,904 - Kericho,Miscellaneous,24.0,149568.96,17
2023.0,3.0,904 - Kericho,Mixed Clothing,24.0,142931.03,9
2023.0,3.0,904 - Kericho,Outerwear,126.0,930431.0599999999,74
2023.0,3.0,904 - Kericho,Pants & Bottoms,89.0,712155.1799999999,58
2023.0,3.0,904 - Kericho,Shirts & Tops,95.0,758879.2,70
2023.0,3.0,904 - Kericho,Sports Wear,3.0,25862.07,3
2023.0,3.0,904 - Kericho,Work Wear,2.0,25862.06,2
2023.0,3.0,904.5 Meru WS,Bags & Accessories,23.0,204827.57,21
2023.0,3.0,904.5 Meru WS,Bath & Linens,24.0,338189.64999999997,20
2023.0,3.0,904.5 Meru WS,Bulk Items,23.0,50948.28,8
2023.0,3.0,904.5 Meru WS,Dresses & Skirts,15.0,119396.54,13
2023.0,3.0,904.5 Meru WS,Footwear,67.0,346120.63,40
2023.0,3.0,904.5 Meru WS,Home Textiles,44.0,398534.48,23
